"","2.5","50","97.5"
"N_1988",3400.55052862904,4633.93058248183,6300.60770050122
"N_2023",20302.2407976116,26963.4677643317,36012.4428642827
"growth_rate_1989",-0.730837793235062,2.74462216518112,5.68653670158874
"growth_rate_2021",2.3618316977829,4.13505956602626,6.12290124687627
"growth_rate_2023",3.71575680149807,5.40453438630976,7.33407677455522
"growth_rate_max",5.4404583845868,6.87472924539484,8.49248688558505
"growth_rate_asymptotic",5.85158788670082,7.38548669643931,9.60470503809649
"R0_asymptotic",2.27999013140942,3.42500598135361,5.06901862459236
"1988_freq0",0.0669485504951065,0.121727252900526,0.176041357850266
"1988_freq1",0.037871860694232,0.0748377309049941,0.112216016545685
"1988_freq2",0.0332463206250115,0.0623447669233243,0.0936664910651277
"1988_freq3",0.0302800709022923,0.0545518195245194,0.0805225707697529
"1988_freq4",0.028297188790554,0.0491435612019331,0.0700418360393461
"1988_freq5",0.497506115375457,0.632724504733396,0.799447607744665
"2023_freq0",0.152446044478031,0.181149620722777,0.212796874294925
"2023_freq1",0.0793782317352755,0.107913328418973,0.132116301467613
"2023_freq2",0.0678984141241901,0.0849970295627474,0.108976033463212
"2023_freq3",0.0582575901056141,0.0708865409566972,0.091210990868552
"2023_freq4",0.0516082615840343,0.0617810956365756,0.0779702130750936
"2023_freq5",0.423051985994768,0.492291158569196,0.548336132948134
"K_freq_0",0.0616585249418445,0.0846344315821223,0.110126542769014
"K_freq_sub",0.115218576007911,0.173997099750471,0.292104221938769
"K_freq_5+",0.602977861545371,0.740885580613291,0.818171569199132
"f_freq",0.470090337596511,0.500994027244688,0.534232510092427
"phi_1",0.428072163239822,0.641807950981649,0.871785017082556
"phi_2",0.767942612116271,0.861784853729852,0.947940060110388
"phi_3",0.853259306160731,0.898358551585062,0.954074471174419
"phi_4",0.893348559970357,0.921543816657253,0.958681769085651
"phi_5",0.90446337828503,0.940793035512978,0.962959864597678
"phi_6",0.908742340263413,0.952839734799555,0.969335452192129
"phi_7",0.410766798162689,0.637820182786619,0.872166353936144
"phi_8",0.758753986691893,0.862484636172024,0.949292488310354
"phi_9",0.844588924391847,0.899250306619274,0.954741587019708
"phi_10",0.886456932776077,0.922171299386374,0.959995851762896
"phi_11",0.900428458825101,0.940528222896566,0.964659525157168
"phi_12",0.906159452533494,0.952706403012582,0.971246416247584
"phi_scale",0.443764768006406,0.673275910039934,0.954831095332312
"nu0",-0.179824065468726,0.0148843231614124,0.200192836832873
"nu1",-0.186230730865586,-0.00305183439753424,0.189659769193437
"c",0.0313397886078192,0.483997589199842,0.9671751458159
"b_1988",0.169183239119903,0.38694694194003,0.674799070369839
"b0_2023",0.659084006523246,0.77139418927297,0.871751819042246
"b_2023",0.62175824608379,0.740109500720773,0.853565699169089
"b_min",0.0196177681063871,0.329002724926439,0.607498335417899
"b_max",0.663268272146122,0.783156454917785,0.940171399538058
"b_scale",0.025159680542278,0.41922242520543,0.773387916161644
"b_eq",0.156938418655279,0.22870082003007,0.347894228493188
"beta_0",-2.52678446122961,0.8065601523263,5.81257815765976
"beta_1",0.574369172164709,2.14864171599014,6.892346420584
"p_1988",0.209023728698354,0.43973352592259,0.761264826372689
"p_2022",0.743098845263546,0.847805629653606,0.918771532839636
"p_max",0.757097821365768,0.874840973867045,0.970535911039394
"p_min",0.0222583178430273,0.364160643629398,0.670202592575636
"abortion_rate_2022",0.0103401042736181,0.119054307357734,0.260085185741704
"K",131575.768652097,219558.772640294,340577.504941221
"theta_0",0.00761088798840243,0.125812820919149,0.334615533046311
"theta_0_raw",0.0227456723355068,0.396698620452921,0.944780304131071
"w",0.479887393899509,0.598517948991846,0.743426536692962
"w_pup",0.109434244665602,0.348570410066697,0.594046771345692
"delta",0.190971768139969,0.582834097772926,0.942886381620339
"w_baseline",0.400950141330228,0.512946859971087,0.649443222851588
"wt_max",0.697238937624054,0.888987575980793,0.975653158492362
"w_ice_max",0.712709763529959,0.913533563460914,0.994704742653518
"w_ice_min",0.303191078639931,0.439484288272843,0.61708450849872
"d",0.00083061322189098,0.0260714435538571,0.191554059632931
"f",0.775604152442236,11.499690618003,22.5669262607759
"alpha_0",6.43378233043082,18.1051423122922,201.724459598776
"alpha_1",4.4821484891997,11.2520367348813,126.003314040896
"E_fi",0.253858738684127,0.444488046193049,0.846278631123252
"E_sw_spring",0.000661044687028669,0.0015175494799572,0.0037243347592189
"E_sw_fall",0.000372045645343349,0.00109229962798352,0.0044513387127277
"sigma_fi",0.197228300030711,0.488682695812319,1.36262987443898
"sigma_sw_spring",0.638308375585821,1.01397425243335,1.92179058573857
"sigma_sw_fall",0.64695616026171,1.25340155391722,3.14654492813296
"pi_s",0.772719622995439,0.908183162482535,0.992427324699391
"pi_c",0.826880898346871,0.953914550983389,0.998080660551014
"kappa",0.00503993359999672,0.105805579068287,0.340360611304747
"r",17.5767251318469,33.1959795494028,57.273511702316
"rel_bc_0_1",4.03334903836914,7.93135177409727,15.972467144279
"rel_bc0_m_f",1.0144024185481,1.37389737086686,1.87150427728427
"max_Rhat",1.00782187638467,1.00782187638467,1.00782187638467
"min_ESS",423.415013262395,423.415013262395,423.415013262395
