"","2.5","50","97.5"
"N_1988",3467.33106522034,4773.42673927992,6577.16427747364
"N_2023",20035.5126055424,26618.7988299923,35911.4496613881
"growth_rate_1989",-1.8421425001828,1.60846390510714,4.43921899806029
"growth_rate_2021",2.4304321472894,3.91692667682384,5.44180234292771
"growth_rate_2023",3.83501729762018,5.15150788135176,6.62543469273468
"growth_rate_max",5.56439287945547,6.74414545761576,8.06910121074426
"growth_rate_asymptotic",5.93331296014872,7.02756723784911,8.66769016456568
"R0_asymptotic",2.25341037895087,3.243245631952,4.60908328927938
"1988_freq0",0.0547396762924958,0.108270674218993,0.153079357749827
"1988_freq1",0.030515507487434,0.0652778692682421,0.103018356248231
"1988_freq2",0.026597232971007,0.0544353178731948,0.0866796742371783
"1988_freq3",0.0244496452760052,0.0480731439905727,0.075613430147392
"1988_freq4",0.0229143056754394,0.0438197557431007,0.066638249249458
"1988_freq5",0.537440799212914,0.676158446712569,0.836787578172457
"2023_freq0",0.158782437394641,0.184215828527534,0.211924484697185
"2023_freq1",0.0775762385821219,0.10739598590936,0.132185831089237
"2023_freq2",0.0670432189245523,0.0839109222046478,0.109036023307701
"2023_freq3",0.0577948659154017,0.0698444718218554,0.0914833760713665
"2023_freq4",0.0509114859334034,0.0610186760937162,0.0782721444442489
"2023_freq5",0.424582419076549,0.49276364076491,0.544636403201831
"K_freq_0",0.0666169502681546,0.0886442123188287,0.110710470152095
"K_freq_sub",0.11470258248371,0.176842014492339,0.296688539398377
"K_freq_5+",0.598204800227057,0.734032681353232,0.813536522740384
"f_freq",0.468643780710911,0.500744908979236,0.536293169900606
"phi_1",0.410483978235903,0.623138971992148,0.866424434508312
"phi_2",0.762745461697955,0.855244737292735,0.94676139851988
"phi_3",0.850375745203717,0.8942603642845,0.953998806109246
"phi_4",0.892775185701337,0.918765631409074,0.958725847760493
"phi_5",0.902976977660342,0.939101209159749,0.962830066446069
"phi_6",0.907494231636078,0.952193968868602,0.969248090320832
"phi_7",0.393124500128953,0.620509309374048,0.866128732821305
"phi_8",0.753283881784701,0.85535492805929,0.947997187451486
"phi_9",0.842238637872394,0.894573090382495,0.954609630035146
"phi_10",0.884503037933651,0.919484148275423,0.959751819803609
"phi_11",0.898277933487116,0.939030414263474,0.9643614868472
"phi_12",0.903696252312801,0.951978881378824,0.971372261304789
"phi_scale",0.42516790044104,0.653453460051334,0.953009905233781
"nu0",-0.179613758662421,0.0143123217845729,0.20954188940636
"nu1",-0.196366321060917,-0.00113583325315344,0.189768644896487
"c",0.0323240009538984,0.491563391553111,0.969962872275547
"b_1988",0.133222962609312,0.322179953134863,0.527209687570848
"b0_2023",0.716246401575151,0.781267356458736,0.840750872535375
"b_2023",0.686003474189351,0.751043148160418,0.812161032162546
"b_min",0.0169626391756211,0.255798806436124,0.518050256798712
"b_max",0.717715266402876,0.785348886280726,0.867041679565685
"b_scale",0.021135518362413,0.325758011043149,0.660053806167305
"b_eq",0.170665869043188,0.24182987285894,0.349164625546876
"beta_0",-0.506468910831315,1.75653213975408,4.80547980749844
"beta_1",0.995922000342169,2.62662119378486,7.07722785845704
"p_1988",0.155998882310371,0.344642969213217,0.548785780738518
"p_2022",0.721472072031954,0.783534164549598,0.837466888372393
"p_max",0.738988421962,0.812008307207138,0.888109429312641
"p_min",0.0174694620978851,0.263023776344952,0.532548048892091
"abortion_rate_2022",0.00398117165860909,0.0415877431513543,0.0783231092830912
"K",131733.03776856,219449.149173105,337752.25064143
"theta_0",0.00914393886365611,0.128187016482529,0.268064739009625
"theta_0_raw",0.0184003567736192,0.412504336595947,0.957359952876832
"w",0.47891312706817,0.603306584898677,0.747897287570884
"w_pup",0.11913982452772,0.348945502353281,0.599631164257079
"delta",0.20461024100207,0.578257506888926,0.948420481208018
"w_baseline",0.394199192967337,0.513969532971734,0.652663179583548
"wt_max",0.688490205609863,0.883745324069845,0.974073759515622
"w_ice_max",0.704261746666091,0.90772068864557,0.994618675426301
"w_ice_min",0.299439036578679,0.439218067813934,0.624084289878369
"d",0.000943380722307196,0.0265216350135199,0.196565728685636
"f",0.808518665084382,11.8411563712802,23.0920613517693
"alpha_0",6.30867752439238,17.6817951443022,196.578369767898
"alpha_1",4.44345063444655,11.0940854815895,121.463284610136
"E_fi",0.254551386341539,0.439746443696654,0.809581579329356
"E_sw_spring",0.000656390902479586,0.00153542055347371,0.00393829907181272
"E_sw_fall",0.000376294258473511,0.00106987013037297,0.00449369609689044
"sigma_fi",0.182811360189898,0.472356730677163,1.35326649173745
"sigma_sw_spring",0.634673613736651,1.02102146769641,1.94189670728583
"sigma_sw_fall",0.640449805732413,1.22642436790029,3.18536648400155
"pi_s",0.847583791166543,0.922573342387948,0.985767544509029
"pi_c",0.90759492339394,0.967862424474885,0.994926466778959
"kappa",0.00360556420882882,0.0719796276844145,0.233372115317487
"r",16.8825559465716,32.8643463509363,56.7967950636094
"rel_bc_0_1",3.84222262886635,7.74676446088599,16.0065840712904
"rel_bc0_m_f",1.01504089253921,1.36845105811088,1.87203011131343
"max_Rhat",1.0029928459939,1.0029928459939,1.0029928459939
"min_ESS",1739.63040206652,1739.63040206652,1739.63040206652
