"","2.5","50","97.5"
"N_1988",2153.39803703404,3734.78302056608,6253.67203498368
"N_2023",14120.9515188829,25163.2720390094,38926.6607231661
"growth_rate_1989",-3.20597192658569,0.833888037323494,4.54453923942079
"growth_rate_2021",1.62671498660943,4.59203891409888,6.88311837529092
"growth_rate_2023",3.7146630632741,6.01226050393048,8.13840291271117
"growth_rate_max",5.97516526848219,7.79312063189669,9.72754207779702
"growth_rate_asymptotic",6.27174151699685,8.03462970346164,10.1978173863036
"R0_asymptotic",2.41363547768819,3.52838029478756,5.37470403769455
"1988_freq0",0.0387060298044109,0.0865533976347398,0.136849973422016
"1988_freq1",0.0258749198199312,0.0590017525937383,0.0963184001602543
"1988_freq2",0.0231643681007873,0.0511637123007029,0.0828607200690368
"1988_freq3",0.0215718964370335,0.0460791460932971,0.0727521968354687
"1988_freq4",0.0206052291075336,0.0425138563722103,0.0645836604747454
"1988_freq5",0.562913500087458,0.712229350838264,0.86710220882358
"2023_freq0",0.153314065085679,0.174518867795299,0.202962321379271
"2023_freq1",0.0834246583923293,0.113676018214291,0.133134207115273
"2023_freq2",0.0715222219097179,0.0913432194761201,0.110546983823662
"2023_freq3",0.0612922820147111,0.0765977948401005,0.093102800379632
"2023_freq4",0.0540906070087011,0.0666094376598871,0.0797351323072125
"2023_freq5",0.420195139448681,0.477466766913354,0.534460620551057
"K_freq_0",0.0559493055008813,0.0794928061559417,0.103697274309489
"K_freq_sub",0.115791469205442,0.184886984171771,0.287472767599553
"K_freq_5+",0.612973217172398,0.735377281670713,0.822680273645
"f_freq",0.471595154818358,0.500495705648089,0.530614589518779
"phi_1",0.46509683515716,0.705723245735771,0.895457839824759
"phi_2",0.789294139390017,0.881323264034117,0.949465867711519
"phi_3",0.862766498210396,0.906488793640329,0.955498969105743
"phi_4",0.898792058942728,0.923492120309719,0.959897127655122
"phi_5",0.908270675503754,0.938671319721983,0.963694313433004
"phi_6",0.911217236398448,0.949141054447277,0.969058951750809
"phi_7",0.449375039720239,0.703663420259914,0.8963834797955
"phi_8",0.781930330455919,0.881056144770435,0.951068725493124
"phi_9",0.855610980646609,0.907031495543873,0.957167143917079
"phi_10",0.891034791449218,0.924516028434478,0.960983287536451
"phi_11",0.902755885432256,0.938651515891554,0.965040098358422
"phi_12",0.906753669020461,0.94915411316428,0.970625497312074
"phi_scale",0.481584323700059,0.74349902659543,0.977525085665059
"nu0",-0.185270493980667,0.0138096085600444,0.21224330725416
"nu1",-0.194909749643426,0.000132258497082722,0.191071349214315
"c",0.0234908928217618,0.451371420085716,0.968312745169042
"b_1988",0.0895676889624583,0.242766909975297,0.46118542997857
"b0_2023",0.690812150264954,0.761358517247742,0.82333974369369
"b_2023",0.657580359120849,0.736134029342606,0.803804531841177
"b_min",0.0119896959472821,0.191357808881162,0.444225362479005
"b_max",0.691489793238851,0.764373725262573,0.843846253637019
"b_scale",0.0161067853896703,0.253101192132435,0.587002946162789
"b_eq",0.141472280178671,0.215821233288488,0.318821022386588
"beta_0",-0.146544339533665,1.87334151261734,5.54436980275436
"beta_1",1.13961998066157,2.9676227224873,7.9478689206261
"p_1988",0.112063210798274,0.276176710484668,0.510845438751265
"p_2022",0.742838688827171,0.818525695345819,0.886498711291716
"p_max",0.747060021766524,0.829335734516849,0.917889816142967
"p_min",0.0130734435287366,0.207753229489013,0.483972855310624
"abortion_rate_2022",0.010148468041539,0.0964087258314095,0.210624902197038
"K",132868.148086125,218623.606334653,333149.869613181
"theta_0",0.00767188376713505,0.0998306863582291,0.255810759831405
"theta_0_raw",0.137675710321813,0.582492537106621,0.96421025704265
"w",0.494184460419394,0.644442052340121,0.804392000557398
"w_pup",0.102087562472743,0.389069649342746,0.69529428020924
"delta",0.161338804091742,0.617761802302881,0.977115554114091
"w_baseline",0.422832926726547,0.626638815113268,0.987870992261705
"wt_max",0.579360350299155,0.841683439453324,0.9815908988009
"w_ice_max",0.571853349130981,0.85524456484932,0.994541397719777
"w_ice_min",0.335902904963232,0.604269181922951,0.972861759958252
"d",0.00175589108495417,0.100447056201916,0.894132809742161
"f",0.163821679655057,3.93694716918117,24.0240556445069
"alpha_0",-155.849438575572,5.19299358892914,153.658467476617
"alpha_1",-5.77496708285073,3.79932289369292,75.029567002842
"E_fi",0.213956516902842,0.376818672293743,0.718811760006578
"E_sw_spring",0.000649440442456514,0.00168230940605945,0.0045484787400176
"E_sw_fall",0.000377910321289827,0.00121092848137433,0.00450920295688901
"sigma_fi",0.209940533185683,0.512153488410309,1.36522372557896
"sigma_sw_spring",0.637047014171832,1.02178433984321,2.01069231810501
"sigma_sw_fall",0.638236811907662,1.21892960979146,3.09648424303899
"pi_s",0.852186208597832,0.932614134879563,0.994156241396819
"pi_c",0.91277037084181,0.971309968237963,0.995563608874152
"kappa",0.00510909758579299,0.102534185392343,0.273811075660224
"r",6.29043577299663,17.4446018634245,50.3123566605269
"rel_bc_0_1",4.44348915850132,8.6071970395489,17.299269354277
"rel_bc0_m_f",1.00631866946651,1.37378170117468,1.86882565187337
"max_Rhat",1.01098524592644,1.01098524592644,1.01098524592644
"min_ESS",560.952259085914,560.952259085914,560.952259085914
