"","2.5","50","97.5"
"N_1988",3514.19044547889,4790.81754709687,6593.22146180338
"N_2023",20295.6213532383,26650.4294725942,36151.2290653926
"growth_rate_1989",-2.44130671240429,1.29992427217958,4.34353723398569
"growth_rate_2021",2.55875728808557,4.02679097583312,5.56525291240918
"growth_rate_2023",3.90022131628995,5.19917208939766,6.77373331448425
"growth_rate_max",5.53357625235958,6.7096820376439,8.01722627274148
"growth_rate_asymptotic",5.92596991271795,7.00647033677644,8.82953656106522
"R0_asymptotic",2.22234606687156,3.1836415832323,4.56890250179717
"1988_freq0",0.0408620549365809,0.100857285991486,0.147733296014572
"1988_freq1",0.0233809879304045,0.062967623287929,0.10195427290144
"1988_freq2",0.0208642256592548,0.0534697786750846,0.0869922777315813
"1988_freq3",0.0188793277305059,0.0474098310563743,0.0760965457510341
"1988_freq4",0.0178905558981304,0.0433014852364164,0.0671420176851536
"1988_freq5",0.541646702124258,0.687824893882543,0.874347438595424
"2023_freq0",0.155319062329812,0.180956856129766,0.20838809582859
"2023_freq1",0.0777701793440534,0.107850488685227,0.131661853376907
"2023_freq2",0.0674480529684403,0.0854832800156968,0.10930994089956
"2023_freq3",0.0576966960118242,0.0709409781876544,0.091593893336728
"2023_freq4",0.0508355897799623,0.0616164279384815,0.0784175652020678
"2023_freq5",0.427220151621329,0.493360326051627,0.547921259148769
"K_freq_0",0.0660412884046639,0.0876148665514753,0.109357261611019
"K_freq_sub",0.114369587490125,0.182281039028101,0.298249642217956
"K_freq_5+",0.5984852568026,0.730494811464338,0.81449740878955
"f_freq",0.469683585686236,0.500620378875748,0.533389055031101
"phi_1",0.42014815151832,0.640325152096001,0.880827319379386
"phi_2",0.768432692464415,0.864176941522812,0.948934589928058
"phi_3",0.852853266839964,0.897377416269025,0.954856541204298
"phi_4",0.893999259473658,0.919128256772624,0.95881284916872
"phi_5",0.903330365957692,0.93799667211788,0.963355724713478
"phi_6",0.906147982964404,0.950484797586181,0.969271059273948
"phi_7",0.400613967462113,0.636885873135507,0.880342504148968
"phi_8",0.762282179911051,0.86566554015765,0.950606810745166
"phi_9",0.845390748783976,0.898363042756535,0.956457115056585
"phi_10",0.886979806529044,0.920572544729756,0.960767523069505
"phi_11",0.899053177991822,0.938273759938898,0.965010342811809
"phi_12",0.903876086334606,0.95061616773141,0.971087596179072
"phi_scale",0.434349050835479,0.673289658254208,0.969117772997264
"nu0",-0.183526348220255,0.0134049458110102,0.204188726423513
"nu1",-0.199861796493602,-0.00629297930248576,0.18132903732438
"c",0.0213120102480839,0.463338176020427,0.967666779259925
"b_1988",0.0951085291218927,0.295086652805309,0.512032963387071
"b0_2023",0.692443448908534,0.762942278990272,0.825122359826547
"b_2023",0.659073097059091,0.738039623734103,0.806104189774281
"b_min",0.0120086669136311,0.212245437686332,0.496766840627412
"b_max",0.694904433848068,0.766748056254924,0.868783092977056
"b_scale",0.0157142355732864,0.276574079593962,0.639345946441912
"b_eq",0.16990336790395,0.241917274927232,0.344335102632731
"beta_0",-0.353433847237268,1.9274091587744,5.42268748104252
"beta_1",0.897614962351419,2.64296276775307,6.94418612434324
"p_1988",0.12078306934466,0.334267837731692,0.560515685899007
"p_2022",0.741481837744849,0.817489135831286,0.889402819139893
"p_max",0.747962013270779,0.830563603718533,0.936340719108417
"p_min",0.012854359054636,0.229469991468132,0.536508073992666
"abortion_rate_2022",0.0102980068896234,0.0923827559470546,0.206823202434598
"K",133975.917444842,219532.323258284,335826.095548003
"theta_0",0.0077566839989564,0.0947016679123662,0.250073610662978
"theta_0_raw",0.120395497227756,0.593878055515259,0.965055003644826
"w",0.478094549961157,0.600284985273508,0.752538802370535
"w_pup",0.119245301299583,0.376269545861976,0.629884778518456
"delta",0.202022484346449,0.633006864105809,0.978404882036728
"w_baseline",0.397913103267817,0.514287099229783,0.66102213467491
"wt_max",0.680817704014148,0.885668118954121,0.975863880559712
"w_ice_max",0.698417463611285,0.909759371791679,0.994504119208577
"w_ice_min",0.29533733523765,0.439036205077048,0.624043155893089
"d",0.000969485927457435,0.0252000699037926,0.215824215668411
"f",0.968913444714246,11.9396590129123,23.8554437644384
"alpha_0",5.95838136465377,17.9422459381435,243.048547961542
"alpha_1",4.23999215025156,11.1710663743416,151.753712266838
"E_fi",0.266952569501305,0.457859444035534,0.846721960765873
"E_sw_spring",0.000655308760178252,0.00159919079803439,0.00394810508553222
"E_sw_fall",0.000399212373098132,0.00115630675558364,0.0044343383881537
"sigma_fi",0.167940190660161,0.448208975546569,1.2728675064063
"sigma_sw_spring",0.637171792520392,1.02567983129284,1.95820094444905
"sigma_sw_fall",0.621707290389679,1.19020824252902,3.05684834407231
"pi_s",0.850123609802893,0.928214022299968,0.992203478469517
"pi_c",0.911533725128919,0.970363316539345,0.995756128942499
"kappa",0.00429987353672836,0.086718558410039,0.257568776319987
"r",16.7772180097451,31.9453279410507,57.1379739561306
"rel_bc_0_1",3.1193184936278,7.1002845980883,17.430099943764
"rel_bc0_m_f",0.995684630372453,1.54319208193228,2.47347307291009
"max_Rhat",1.12856798417533,1.12856798417533,1.12856798417533
"min_ESS",25.6477041813051,25.6477041813051,25.6477041813051
